user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
6622848013624737793,6880804411996638466,Helm terbang versi lampung #omnibuslaw #lampung #fyp #ruu,1602062122,"{'width': 540, 'height': 960, 'ratio': 29, 'duration': 29}",['https://v19-web-newkey.tiktokcdn.com/b169679d476d764067bdcccbfa9276df/5f84180f/video/tos/alisg/tos-alisg-pve-0037c001/cf714cbc2c5840a3a34d83cd428e29f4/?a=1988&br=3960&bt=1980&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=am9zM2g7ZnhydzMzMzgzM0ApNzZlaGc4OmRkNzNlPDg5ZGdzcTA1X3FwYXJfLS0tLzRzc19eYDEuMTEvNjRiMy8yYjM6Yw%3D%3D&vl=&vr='],2846,41,60,44300
6508173908125220865,6881836425537408257,just kidding gengs semua kampus samaaa sajaa ✌️ #mahasiswa #demo #dpr #ui #fyp #fypシ #jakarta #omnibuslaw,1602302408,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/7ec5ec9654a199e93558ddf00c36be7f/5f841801/video/tos/alisg/tos-alisg-pve-0037c001/abdc3148d9944d11a69661d9a23b78e9/?a=1988&br=652&bt=326&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2xkOGxvZ2hteDMzNzgzM0ApMzs3O2QzN2VoNzM8NDM3N2cxZS5qZGhrMC1fLS1hLzRzczBgNDA1XmM2MGJiNS80MGA6Yw%3D%3D&vl=&vr='],2969,23,20,59100
6753887139887318018,6881062519604006145,#Aksirakyat #Belarakyat #tolakombibuslaw #omnibuslawcilaka #omnibuslawcilaka #omnibuslawperampoktanahrakyat #omnibuslaw,1602122218,"{'width': 576, 'height': 1280, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/e856e5483a87a7c41c7fe7bba509e790/5f841800/video/tos/alisg/tos-alisg-pve-0037c001/69f6d1659b144b7e93937c7e3766ac61/?a=1988&br=626&bt=313&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajtvOGd1ajQ6dzMzMzgzM0ApaGQ0NmhnZTs2Nzk7ODw7Zmc2cGdwY2lrL3NfLS1hLzRzczE1Mi0zMTQxMC4wLy0zNS06Yw%3D%3D&vl=&vr='],2844,25,181,73900
6728711732099138562,6880882733170674945,#duet with @hajiheru3 jurus kaplokan oknum #omnibuslaw #mositidakpercaya #oknum #dpr,1602080357,"{'width': 576, 'height': 1024, 'ratio': 29, 'duration': 29}",['https://v16-web-newkey.tiktokcdn.com/43bc349c5730d210cc81f0ddeb1dd7e7/5f84180f/video/tos/alisg/tos-alisg-pve-0037c001/0ef352cca0f345cf9eb1639795f84144/?a=1988&br=2586&bt=1293&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3dlaGR1amp2dzMzZjgzM0ApaWZnZjk1Nzs7N2Q3PDloOmc1MGxmY2lrcHJfLS1iLzRzc2AtXmMzYC8vM2E2YDI2M2E6Yw%3D%3D&vl=&vr='],2833,117,86,79700
6869769587216794625,6880943072079858945,santri boleh ikut demo gk? #fyp #foryou #foryoupage #omnibuslaw #mositidakpercaya,1602094406,"{'width': 576, 'height': 1024, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/ec3c25600bc54f8b34057fb63bb0c1fe/5f841800/video/tos/alisg/tos-alisg-pve-0037c001/79daebbee6714103b4a513a950790d75/?a=1988&br=1074&bt=537&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2ZrZWYzNWkzdzMzNzgzM0ApZDo7aGc8NzxpNzhmZDM5aGctMGlya2xyXnNfLS1eLzRzczEvXy1eXzEyMzE1LTQuYi46Yw%3D%3D&vl=&vr='],2920,14,53,50500
6741712019882132482,6880502162317675777,"Semangat Ibu Pertiwi 🇮🇩🔥 , dan gua juga mengapresiasi semua warga TikTok Yang membuat Konten"" tentang #omnibuslaw , #foryoupage #dpr #touching #fyp",1601991748,"{'width': 540, 'height': 960, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/19d991335fec7dfb5fe25330e0221798/5f841801/video/tos/alisg/tos-alisg-pve-0037c001/874dbbd788404a62a9cce02fa4d0adab/?a=1988&br=2400&bt=1200&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzw2Nzk1dmc6dzMzMzgzM0ApaDU2Z2Y6NDw4Nzg7aGhpZWdzbmRgMGNzNXJfLS00LzRzczRhNF5gMDViLWM0MTFhX2I6Yw%3D%3D&vl=&vr='],2851,3,52,18200
6808805737635316737,6881579918073924865,NYAIIIII ❤️❤️😍 #omnibuslaw #fypシ #mositidakpercaya #fypindonesia #foryoupage #puanmaharani #fyp #fypdong #fypage #fypdongggggggg,1602242683,"{'width': 540, 'height': 960, 'ratio': 26, 'duration': 26}",['https://v16-web-newkey.tiktokcdn.com/793d38e882ae4a3628997d0a8fa17ebb/5f84180c/video/tos/alisg/tos-alisg-pve-0037c001/d75528a71455488e88bdcf76c96cf60f/?a=1988&br=1882&bt=941&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=amt4aGR1anI3eDMzZjgzM0ApZzo2OTtpaDtlNzkzNTc3OmdhbXJmY2lzZC1fLS1iLzRzczIwLjAzYzUyMGJfNF5jYTE6Yw%3D%3D&vl=&vr='],510400,5268,10900,4800000
6715966137984009218,6880378325248773377,wongko🙂#dprgoblok #tolakomnibuslaw #omnibuslaw #fypシ #fyp #fypage,1601962917,"{'width': 768, 'height': 576, 'ratio': 6, 'duration': 6}",['https://v19-web-newkey.tiktokcdn.com/448c55792ce0d11097d32ed6e85f6845/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/58460b31063846d7b9ed0c822ba1f29a/?a=1988&br=880&bt=440&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=amhodGR1ajgzdzMzNzgzM0ApOjM3ZTNmOmRnNzQzZ2Y0M2dfYF4uY2lrNHJfLS1gLzRzc15fLjAvYWIuMWA2Xl8vLjM6Yw%3D%3D&vl=&vr='],2823,187,69,61200
6550267569188700162,6881346043053640961,parah bgt ya kan #omnibuslaw  #tolakomnibuslaw #dprimpostor #tolakruuciptakerja #mahasiswa #uuciptakerja,1602188230,"{'width': 544, 'height': 960, 'ratio': 39, 'duration': 39}",['https://v19-web-newkey.tiktokcdn.com/971799dd169f5ef3034e6f51d56c51ce/5f841819/video/tos/alisg/tos-alisg-pve-0037c001/68a724bb0377412fba3c0bddd18961d1/?a=1988&br=2634&bt=1317&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2o4dGR1amxxdzMzNzgzM0ApaTM5M2U3N2Q8NzxlMzRmNGcucWAuY2lrM3NfLS1gLzRzczU1LzEtLjJeYi5fL15jLWI6Yw%3D%3D&vl=&vr='],2837,0,120,11300
25943064,6882171715745631489,LATOM maaf terlanjur traveling #demo #omnibuslaw #ruu #mahasiswa #meme #fypgakni #fypdong #fyp,1602380473,"{'width': 576, 'height': 1024, 'ratio': 5, 'duration': 5}",['https://v16-web-newkey.tiktokcdn.com/7425cdc944005a23480a1d722b5d8967/5f8417f7/video/tos/alisg/tos-alisg-pve-0037c001/94a5e6b5f2c84350ae3fa32e641f22ed/?a=1988&br=884&bt=442&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2x0N2dlbzk5eDMzaTgzM0ApNmc7ZDw8ZTs4NzZoOjxpZ2dzamQ1XjRjMi5fLS0uLzRzc18wLWMxYl8uMjJfLzAtYjI6Yw%3D%3D&vl=&vr='],13000,224,570,112200
93017171663958016,6881855057294363905,Terimakasih untuk kaka mahasiswa/siwa yang udah turun kejakan demi negara indonesia🥰🙏🏻 #fypシ #xyzbca #tolakomnimbuslaw #omnibuslaw,1602306746,"{'width': 540, 'height': 960, 'ratio': 13, 'duration': 13}",['https://v19-web-newkey.tiktokcdn.com/27e20e0d2be886b9961b9c4183f4ba66/5f8417ff/video/tos/alisg/tos-alisg-pve-0037c001/beb84e79d665444e870c2ebabfaa12d4/?a=1988&br=1264&bt=632&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajM5bjd3OHRueDMzaDgzM0ApNDY8Nmg3Ozw0N2dkNWQ3ZWcvY19hNnBpMC1fLS0xLzRzczZeXi9jLi4vXmFfLS0tMTQ6Yw%3D%3D&vl=&vr='],2884,14,50,31800
6767457997838025730,6881973980668939521,Pilih karakter kalian 🇲🇨✌🏻 #omnibuslaw #fashion #fyp #foryoupage #tiktokindonesia #demo #character,1602334433,"{'width': 540, 'height': 960, 'ratio': 21, 'duration': 21}",['https://v16-web-newkey.tiktokcdn.com/23532a6f13f5f65cdccedbe699d7f75f/5f841807/video/tos/alisg/tos-alisg-pve-0037c001/7287b4fb873a4f2cbb11b0c4c9252ade/?a=1988&br=1962&bt=981&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=amg0Z201Z250eDMzNjgzM0ApOjU8PDQ7NmU4N2ZkMzs1N2ctM2pqb2tgcS1fLS0tLzRzczQxM2JeXy0xYC81YTNhYmA6Yw%3D%3D&vl=&vr='],3002,14,71,33500
6677116556336546817,6880506213700816129,keadilan sosial bagi seluruh rakyat Indonesia??? #fypシ #fyp #omnibuslaw #tolakruuciptakerja,1601992692,"{'width': 576, 'height': 1024, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/b7a41162e8fb289fa046edab5027ead9/5f841800/video/tos/alisg/tos-alisg-pve-0037c001/272868c4008e4e348b0c62f307bebf2e/?a=1988&br=2028&bt=1014&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=anJycGc7ZnQ6dzMzaTgzM0ApaWY5OmRlNzs6N2Q4NDQzNmdwbXBtX3ExY3JfLS0vLzRzczMwMzNfMC9hXzIzNDQuNGI6Yw%3D%3D&vl=&vr='],2801,61,89,53800
6654446916758405122,6881247421700033794,#dpr #fyp #omnibuslaw,1602165268,"{'width': 576, 'height': 1120, 'ratio': 12, 'duration': 12}",['https://v19-web-newkey.tiktokcdn.com/3ee3b346d1f8f94fd329a23600231a52/5f8417fe/video/tos/alisg/tos-alisg-pve-0037c001/3794dcda96cd4a7ca14b611ca1e0b1f2/?a=1988&br=5014&bt=2507&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=anJ3cGc7ZmZrdzMzaTgzM0ApZTg3N2Q1aDxnNzg6ZWYzM2dqbW9tX3FgZ3NfLS0vLzRzc2FjYWM0YGJfY14vMV9jMjU6Yw%3D%3D&vl=&vr='],2847,6,17,63700
6562328223924617217,6880463818770681090,#omnibus #omnibuslaw #covid_19,1601982821,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/edacac2e1d13d04dd68bfce7096873a2/5f841801/video/tos/alisg/tos-alisg-pve-0037c001/682151eb122640939ce3f6a28660f698/?a=1988&br=930&bt=465&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzk6cGc7ZnA4dzMzaTgzM0ApPDk7OWhnOzs6Nzs1NjxmaGcyXnBtX3ExL3JfLS0vLzRzczAxYy0xYTZfMjNiNS9fL146Yw%3D%3D&vl=&vr='],2776,212,192,50500
6575366813587636225,6881199897924701441,#omnibuslaw #omnibuslawciptakerja #omnibus #fypdongggggggg #fypppp,1602154203,"{'width': 540, 'height': 960, 'ratio': 13, 'duration': 13}",['https://v16-web-newkey.tiktokcdn.com/1a0eafa98311d2a60a007e3a7f8b9196/5f8417ff/video/tos/alisg/tos-alisg-pve-0037c001/36f1e88999d84ada8a623286ca885f64/?a=1988&br=3198&bt=1599&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzw6bXF0b29odzMzMzgzM0ApM2Q0OTVlPDs5N2czOWZoOmcvXjZsc2VocXNfLS00LzRzczYwMzJfMDFjLjU0XmIxLTE6Yw%3D%3D&vl=&vr='],2941,71,79,92500
6704451343786984449,6880924389072751874,Kalo kenal dia bilangin salam dari aku yaaa😭 DM aja gitu yg nama ig nya @melin.ard 🥺 #dpr #demonstrasi #demo #omnibuslaw,1602090055,"{'width': 540, 'height': 960, 'ratio': 6, 'duration': 6}",['https://v16-web-newkey.tiktokcdn.com/b384e535231c66d9b0d76ee50ce6959c/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/6dafb890bc7447f1b9df5526bf009f76/?a=1988&br=4290&bt=2145&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3I8N2U7ZmV5dzMzOTgzM0ApOjhpNjppODtpN2Y1N2dpOmdoL2gtX3ExNXJfLS1eLzRzcy8tYzMtXmNfYy8tLV8uX2E6Yw%3D%3D&vl=&vr='],2830,21,87,38400
6746072158080959489,6879442411567713537,"Larut Malam, DPR dan Pemerintah Sepakati RUU Cipta Kerja. Selengkapnya cek www.pikiran-rakyat.com #tiktokberita #omnibuslaw #fyp #DPR #pemerintah",1601745006,"{'width': 1024, 'height': 576, 'ratio': 63, 'duration': 63}",['https://v19-web-newkey.tiktokcdn.com/4318657c23088454070b0983dce9bdc3/5f841831/video/tos/alisg/tos-alisg-pve-0037c001/7a1e8d8099b24c7d9c099ea50cb38629/?a=1988&br=1958&bt=979&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajNkZWYzNWxkdzMzNzgzM0ApZjo8OmRmNjs3Nzs0ZTY0OWc2cWpya2wzcXBfLS1eLzRzczAtYV8xXl5eNjI1XzQ1NmE6Yw%3D%3D&vl=&vr='],2777,1113,934,127400
6791057387916952577,6881427864252648705,"ampun dahh,ga kepikiran endingnya bakal gini. kalo tau udah ku bawa kacamata renang😌 #dpr #tolakomnibuslaw #omnibuslaw #riau #mahasiswa #viral #fyp",1602207282,"{'width': 540, 'height': 960, 'ratio': 16, 'duration': 16}",['https://v16-web-newkey.tiktokcdn.com/ed249306dd11366f486ca6db3a405e84/5f841802/video/tos/alisg/tos-alisg-pve-0037c001/4d2a313d7dda4beb88f15e340e984ed6/?a=1988&br=3838&bt=1919&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3E0ZWYzNTh1dzMzNzgzM0ApNTdkOjk3OGU4N2Q3OGc6ZmdyLmZya2wzcHNfLS1eLzRzczMuNDVgYjUwXzZfY2ExYGM6Yw%3D%3D&vl=&vr='],2819,9,62,59700
6596482903483482113,6880520809949957377,Cr: Tribun Media Official #walkout #omnibuslaw #DPRRI,1601996090,"{'width': 576, 'height': 1024, 'ratio': 12, 'duration': 12}",['https://v19-web-newkey.tiktokcdn.com/3837166bf45966c2114db3f6a1328f9b/5f8417fe/video/tos/alisg/tos-alisg-pve-0037c001/2a3a549707ad4550a5e1445e8c9c6c1c/?a=1988&br=702&bt=351&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=M246ZWYzNTw7dzMzNzgzM0ApaDg6OjU7NGU3NzQzNzM5OWdmaWVya2wzXnJfLS1eLzRzczIxLi0wYGAzMS4wMjU0YC86Yw%3D%3D&vl=&vr='],3746,40,75,158500
6766463849476424705,6880786284961336577,Hidup mahasiswa indonesia #fyp #tolakruuciptakerja #omnibuslaw #mositidakpercaya #demo #mahasiswa,1602057903,"{'width': 540, 'height': 960, 'ratio': 7, 'duration': 7}",['https://v19-web-newkey.tiktokcdn.com/6decab105c26b3c9611f332c13008234/5f8417f9/video/tos/alisg/tos-alisg-pve-0037c001/a94e3401b3b54a359e4a3c8e378c91e3/?a=1988&br=2116&bt=1058&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzdpNztsODtxdzMzNjgzM0ApZjxlOzc1PGU2N2hnaTs5Z2dnbGA1Z20uYXJfLS0vLzRzc2AyLy42XjIzLmJfMTQvLjY6Yw%3D%3D&vl=&vr='],2762,7,77,43400
6879718988432114689,6880873865598258434,Sehat Selalu Pak #omnibuslaw #fypシシ #foryoupage #menolakomnibuslaw #menolakruu #benny,1602078293,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/5233d95dba9175bf45dca9853c2b9ebc/5f8417fc/video/tos/alisg/tos-alisg-pve-0037c001/87e5618cec724436a9281c0f68d7dc87/?a=1988&br=1030&bt=515&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajZmO2g1dmp2dzMzNjgzM0ApZTo6OmY6ZWQ6N2g5O2c1aWdfNWpgMGNzYHJfLS0vLzRzczMyLy8tMzRhYTM0YzFiMV46Yw%3D%3D&vl=&vr='],2757,16,26,19900
6705747629131121666,6881410318296157442,GUE SIAP PIMPIN DEMO !!! \😍/ #fyp #demodpr #omnibuslaw #foryou,1602203196,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/e848cd8b7502d4c3479bef013715decd/5f8417fc/video/tos/alisg/tos-alisg-pve-0037c001/6a3d5572542443f1a2a6103880738671/?a=1988&br=2418&bt=1209&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246420101890660322C00A6A3&lr=tiktok&mime_type=video_mp4&qs=0&rc=anBucGc7ZmV0dzMzaTgzM0ApNGc0OGQ1ZTs0N2gzZjNpOWdzbXFtX3FwcHNfLS0vLzRzc2I1MDI2YGEuL2E1MS4xXjA6Yw%3D%3D&vl=&vr='],2759,541,86,67800
6860317246545740801,6881077918378822913,satu kata aja gausa banyak banyak😂 #viral_video #omnibuslaw #rakyat #kuliah #mahasiswa #janganlupadilike #fyp #branda,1602125804,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/e3b85b40f2a162b493f0468b3391e7f1/5f8417fe/video/tos/alisg/tos-alisg-pve-0037c001/232e1064b865400ebffd0520593ff200/?a=1988&br=1838&bt=919&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3lsZWYzNWg6dzMzNzgzM0ApZ2RkaTozNzxmNzw5ZDxkZGdgaGpya2xyb3NfLS1eLzRzc2AtNWA1M2EwX2A0YTY0MjY6Yw%3D%3D&vl=&vr='],2751,66,267,72400
6788510339111339009,6881422241830014210,#duet dengan @xrmyy KALIAN BENERAN DEMO UTK MEMPERJUANGKAN SESUATU? ATO CUMAN MAU NGANCURIN BANGSA? BANGSAT! #omnibuslaw #mositidakpercaya #fyp,1602205972,"{'width': 576, 'height': 1024, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/3aa613ded1158a174204cca51e8626fe/5f841802/video/tos/alisg/tos-alisg-pve-0037c001/133e12fb3f12477388a65d1a4514cf61/?a=1988&br=1872&bt=936&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=anRmbXF0b2x1dzMzMzgzM0ApPGRkZTZlNWQ4Nzg2aTU8aGc0bl9sc2VgZHNfLS00LzRzczEtLl5jMzEzYzUtNWE2MzE6Yw%3D%3D&vl=&vr='],2782,18,1386,154000
6752414222725235714,6880949277917891841,Sumber: ig story @infomahasiswaunisba #tolakomnibuslaw #tolak #dpr #mahasiswa #hidupmahasiswa #fypdongggggggg #fyp #cilaka #indonesia #omnibuslaw,1602095851,"{'width': 576, 'height': 1120, 'ratio': 9, 'duration': 9}",['https://v16-web-newkey.tiktokcdn.com/c6a2a2a44a310d85b54ec2901fbae763/5f8417fd/video/tos/alisg/tos-alisg-pve-0037c001/98accfff97c24d49bb2bc07670618619/?a=1988&br=1936&bt=968&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=M286aGR1anEzdzMzZjgzM0ApO2Y7ODo2aDs3N2k6NWczOWc2YW1mY2k0aXNfLS1iLzRzc18yYy9iXl8zNGA0LzMuYDM6Yw%3D%3D&vl=&vr='],2732,49,145,26400
6791127744186450945,6881583772580515074,Jangan mau di adu domba 🙏❤️ #omnibuslaw #abdinegara #fyp,1602243581,"{'width': 576, 'height': 720, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/6dada1945b7555b7f76ede878e42c853/5f841802/video/tos/alisg/tos-alisg-pve-0037c001/66aed4b8d7f7452f909f5e4e302bcfb8/?a=1988&br=1074&bt=537&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3g7NztsOHA3eDMzNjgzM0ApOjc7ZjM4NGRmNzo1OjU3O2dqZmA1Z202ay1fLS0vLzRzczQvYjM1X2M1Y18vYV41YTM6Yw%3D%3D&vl=&vr='],3115,179,178,65100
6535283582808834049,6880520531725061378,Reply to @jomblo_020 #komentarnetizen #komen #netizen #DPR #blackpink #omnibuslaw,1601996026,"{'width': 540, 'height': 960, 'ratio': 39, 'duration': 39}",['https://v16-web-newkey.tiktokcdn.com/1f8241b54d6f53210f23d676e16e9d54/5f84181b/video/tos/alisg/tos-alisg-pve-0037c001/ae60150531a04a3cbbd51549ed2eb4c2/?a=1988&br=1772&bt=886&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzo7M2g7ZnM7dzMzMzgzM0ApZGlkOjpkOmU6NzRlNWhpO2dkcC41X3FgNnJfLS0tLzRzc2AvYjJjMC42MmMxMi1jLS46Yw%3D%3D&vl=&vr='],2804,52,99,24200
6781381743712666626,6881223298387102977,#tolakomnimbuslaw #jegalsampaigagal #demomalang #malang #omnibuslaw #fyp,1602159652,"{'width': 540, 'height': 960, 'ratio': 27, 'duration': 27}",['https://v16-web-newkey.tiktokcdn.com/5953e2c0a2c4e19e36c30f467e3ba068/5f84180f/video/tos/alisg/tos-alisg-pve-0037c001/69ee26fc492942ccbdceff2bb46b0105/?a=1988&br=3254&bt=1627&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajNyNztsODVqdzMzNjgzM0ApZjdnM2Y4NWU0Nzs7NmQ5ZGdsZjU1Z202NXNfLS0vLzRzc2M1NTNgNGMuNDQuYy8uX2M6Yw%3D%3D&vl=&vr='],3750,12,45,26900
6705122666653959170,6880742970874793218,ituh pasti diajarin sm orang tua nya untuk mengembalikan yang bukan miliknya..😎👍 #omnibuslaw #tolakruuciptakerja,1602047817,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/d6ffc2112b00bbb556402502a5790396/5f841803/video/tos/alisg/tos-alisg-pve-0037c001/bb259ab999f1486ca4762eb7216ba8a3/?a=1988&br=1170&bt=585&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3l2aGR1ajtudzMzZjgzM0ApPDg0OTVlNDs8NzM4ZTk2ZGc1NnJmY2lrcnJfLS1iLzRzczBiYGE0Xy0uLTEtMWMuMzI6Yw%3D%3D&vl=&vr='],2713,66,58,39600
99229251530342400,6881945095617170689,#pahlawannegeri #mositidakpercaya #malang #tolakomnibuslaw #demo #demo #omnibuslaw #beranda #dpr #fypシ #fyp #uuciptakerja,1602327708,"{'width': 576, 'height': 1024, 'ratio': 20, 'duration': 20}",['https://v19-web-newkey.tiktokcdn.com/ab400b830430b178765c6b3957a00edc/5f841808/video/tos/alisg/tos-alisg-pve-0037c001/10b2558605d246eba9b7dd555c485c10/?a=1988&br=5276&bt=2638&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzkzbmhscDNzeDMzZTgzM0ApOWY2NTlpOmRkNzg4NDlpM2cvMXBrLy4xNC1fLS1fLzRzcy9gYmIxMi5hNTAxNjJjYC86Yw%3D%3D&vl=&vr='],3219,5,28,34800
15613025,6879638330632326401,Pada ngebut banget kayaknya itu DPR. 🤡🤡🤡 #omnibuslaw,1601790622,"{'width': 540, 'height': 960, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/a1308753a92579cf4eecf53e0c44b2d0/5f841803/video/tos/alisg/tos-alisg-pve-0037c001/41e0b38078fd4dc8bb95581be9d0d101/?a=1988&br=1146&bt=573&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2dlNzk1djZwdzMzMzgzM0ApNjtnZDo6PDtlNzY5O2lkOWc2L2tgMGNjMnBfLS00LzRzcy4wNi1hLWBfYzMzYF5fLmA6Yw%3D%3D&vl=&vr='],2690,70,78,19400
6809964394153133057,6880519900767554817,Kebayang nggak? #omnibuslaw #najwashihab #fyp #dpr #narasi #narasi #mositidakpercaya #susipudjiastuti #deddycorbuzier #jeromepolin,1601995881,"{'width': 540, 'height': 960, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/3c577eb8143319b2e1bbdeb7d8c3563d/5f841803/video/tos/alisg/tos-alisg-pve-0037c001/1ba02f79d9d3431dadbf3c80c8d38901/?a=1988&br=1014&bt=507&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246440101890660322C00A6EF&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzY2NztsOG87dzMzNjgzM0ApOTdoNmc0Njw2N2Q8ZjszOmdxa141Z202NXJfLS0vLzRzc2BgYzE2YDY1LzFjNS9gXl86Yw%3D%3D&vl=&vr='],2682,83,153,56400
